,date,venue_name,latitude,longitude,wdir,temp,maxt,visibility,wspd,cloudcover,mint,precip,snowdepth,dew,humidity,precipcover
1070,2017-06-22,Safeco Field,47.5914138,-122.33202253168486,250.5,17.6,22.9,9.9,12.2,0.6,11.2,0.0,0.0,9.1,60.1,0.0
1071,2017-06-22,Oakland Coliseum,37.75167500000001,-122.19937132239198,317.58,21.6,29.2,8.4,17.0,0.3,17.3,0.0,0.0,14.2,64.11,0.0
1072,2017-06-22,Dodger Stadium,34.074552350000005,-118.24004805779221,152.87,20.6,25.8,9.0,11.1,25.1,17.2,0.0,0.0,15.5,73.57,0.0
1073,2017-06-22,Miller Park,43.0280619,-87.97209586840819,187.25,23.5,29.8,9.9,21.4,60.0,18.3,1.65,0.0,18.0,72.0,29.17
1074,2017-06-22,SunTrust Park,33.89070855,-84.46853422885837,120.29,23.3,27.3,7.3,10.5,57.3,21.2,10.29,0.0,22.1,92.61,75.0
1075,2017-06-22,Citizens Bank Park,39.90588575,-75.16541101747245,186.67,26.1,31.1,9.7,13.2,70.5,20.3,0.0,0.0,18.7,66.09,0.0
1076,2017-06-22,Globe Life Park in Arlington,32.7513904,-97.08347649984135,106.71,27.4,31.3,9.9,10.8,42.9,24.2,0.0,0.0,21.4,70.27,0.0
1077,2017-06-23,Fenway Park,42.346462100000004,-71.0971002033302,192.58,24.6,31.2,9.9,19.8,50.3,19.1,0.03,0.0,18.8,71.27,4.17
1078,2017-06-23,Tropicana Field,27.7680559,-82.65327550461797,186.04,28.5,31.8,9.9,16.8,9.1,25.6,0.0,0.0,23.0,73.0,0.0
1079,2017-06-23,Marlins Park,25.7782474,-80.21980500744203,116.25,29.6,31.8,9.9,16.4,36.6,27.6,0.0,0.0,23.0,68.03,0.0
1080,2017-06-23,Nationals Park,38.87274095,-77.00838588569519,202.96,27.5,31.1,9.8,23.6,70.3,22.8,1.5,0.0,23.2,78.0,16.67
1081,2017-06-23,Dodger Stadium,34.074552350000005,-118.24004805779221,178.96,20.4,24.0,8.3,9.0,54.9,17.7,0.0,0.0,15.8,75.76,0.0
1082,2017-06-23,Petco Park,32.70718815,-117.15687745290563,301.0,20.0,22.4,9.6,11.9,82.6,18.7,0.0,0.0,16.1,78.86,0.0
1083,2017-06-23,Safeco Field,47.5914138,-122.33202253168486,253.0,20.3,26.3,9.9,13.0,0.0,13.0,0.0,0.0,10.9,56.92,0.0
1084,2017-06-23,SunTrust Park,33.89070855,-84.46853422885837,184.0,25.9,31.1,9.8,16.7,45.8,22.6,5.29,0.0,21.4,78.42,12.5
1085,2017-06-23,Progressive Field,41.4960144,-81.68420022215649,208.71,23.5,26.2,9.1,19.6,67.3,21.2,20.04,0.0,20.0,81.36,41.67
1086,2017-06-23,AT&T Park,37.7786119,-122.3902674542564,286.33,18.1,22.5,9.9,20.9,35.5,14.8,0.0,0.0,13.4,74.7,0.0
1087,2017-06-23,Guaranteed Rate Field,41.8300162,-87.63256264837347,288.29,24.2,27.8,9.5,19.8,66.1,20.2,16.96,0.0,15.5,62.4,20.83
1088,2017-06-23,Chase Field,33.44548555,-112.06669283293144,274.42,37.7,44.2,9.9,19.0,20.8,31.1,0.0,0.0,10.8,21.81,0.0
1089,2017-06-23,Busch Stadium,38.62255379999999,-90.19392193458769,275.71,26.6,30.0,9.9,24.2,33.8,24.0,0.27,0.0,18.5,64.41,4.17
1090,2017-06-23,Yankee Stadium,40.82958275,-73.92652118491901,216.79,27.0,29.0,9.4,13.5,50.4,25.3,0.81,0.0,22.2,75.53,16.67
1091,2017-06-23,Kauffman Stadium,39.05144525,-94.48047131020273,202.58,25.3,28.6,9.9,19.1,27.6,20.9,0.11,0.0,16.6,61.84,8.33
1092,2017-06-24,Fenway Park,42.346462100000004,-71.0971002033302,232.5,25.1,30.6,9.5,19.5,42.4,22.0,1.92,0.0,19.0,72.69,16.67
1093,2017-06-24,Tropicana Field,27.7680559,-82.65327550461797,154.88,28.9,31.2,9.9,11.4,52.4,26.7,9.99,0.0,23.8,74.47,8.33
1094,2017-06-24,Marlins Park,25.7782474,-80.21980500744203,122.33,29.8,32.3,9.9,14.6,40.7,28.0,0.0,0.0,23.1,67.82,0.0
1095,2017-06-24,Nationals Park,38.87274095,-77.00838588569519,263.04,27.9,31.5,9.7,21.4,60.9,23.3,2.68,0.0,18.1,58.09,16.67
1096,2017-06-24,Dodger Stadium,34.074552350000005,-118.24004805779221,199.58,20.6,24.5,9.4,9.1,25.0,17.1,0.0,0.0,15.5,73.8,0.0
1097,2017-06-24,Petco Park,32.70718815,-117.15687745290563,316.21,19.7,22.9,9.2,15.4,70.4,18.2,0.0,0.0,16.2,80.31,0.0
1098,2017-06-24,Safeco Field,47.5914138,-122.33202253168486,278.08,23.5,30.3,9.9,11.7,0.5,15.8,0.0,0.0,12.2,50.71,0.0
1099,2017-06-24,SunTrust Park,33.89070855,-84.46853422885837,245.83,24.6,29.2,9.0,11.0,79.5,22.0,4.52,0.0,21.8,85.02,20.83
1100,2017-06-24,Progressive Field,41.4960144,-81.68420022215649,265.75,21.8,23.9,9.9,18.2,40.0,18.3,0.0,0.0,16.3,71.48,0.0
1101,2017-06-24,AT&T Park,37.7786119,-122.3902674542564,296.38,17.3,21.0,9.9,19.9,64.8,15.2,0.0,0.0,12.8,75.44,0.0
1102,2017-06-24,Guaranteed Rate Field,41.8300162,-87.63256264837347,284.13,20.3,23.7,9.9,20.6,42.3,17.0,0.06,0.0,10.0,53.96,4.17
1103,2017-06-24,Chase Field,33.44548555,-112.06669283293144,188.67,39.1,46.0,9.9,16.7,45.1,32.8,0.0,0.0,6.7,15.01,0.0
1104,2017-06-24,Busch Stadium,38.62255379999999,-90.19392193458769,315.54,22.7,27.1,9.9,20.2,6.3,17.4,0.0,0.0,8.9,43.81,0.0
1105,2017-06-24,Yankee Stadium,40.82958275,-73.92652118491901,252.29,26.2,29.1,8.9,19.8,37.4,21.7,27.54,0.0,17.7,64.52,33.33
1106,2017-06-24,Kauffman Stadium,39.05144525,-94.48047131020273,296.0,21.5,25.6,9.9,11.6,2.8,15.6,0.0,0.0,8.8,47.84,0.0
1107,2017-06-25,Fenway Park,42.346462100000004,-71.0971002033302,262.38,23.7,29.2,9.9,16.5,40.8,18.5,0.47,0.0,12.0,49.22,8.33
1108,2017-06-25,Tropicana Field,27.7680559,-82.65327550461797,196.54,29.4,31.8,9.9,11.2,19.7,27.2,0.0,0.0,23.8,72.43,0.0
1109,2017-06-25,Marlins Park,25.7782474,-80.21980500744203,117.92,29.8,32.6,9.9,13.6,35.3,27.6,0.0,0.0,23.0,67.28,0.0
1110,2017-06-25,Nationals Park,38.87274095,-77.00838588569519,271.54,26.4,30.6,9.9,18.0,60.7,21.9,0.0,0.0,13.2,46.47,0.0
1111,2017-06-25,Dodger Stadium,34.074552350000005,-118.24004805779221,176.21,23.5,30.8,9.9,9.7,0.0,18.1,0.0,0.0,15.5,63.0,0.0
1112,2017-06-25,Petco Park,32.70718815,-117.15687745290563,320.58,20.7,23.9,9.7,12.3,57.1,18.2,0.0,0.0,16.7,78.42,0.0
1113,2017-06-25,Safeco Field,47.5914138,-122.33202253168486,277.42,25.9,33.1,9.9,11.2,22.9,17.8,0.0,0.0,12.5,45.58,0.0
1114,2017-06-25,SunTrust Park,33.89070855,-84.46853422885837,313.46,22.2,26.4,9.9,12.3,50.4,19.3,0.0,0.0,16.9,73.14,0.0
1115,2017-06-25,Progressive Field,41.4960144,-81.68420022215649,263.92,20.5,22.9,9.9,27.6,38.9,16.7,0.0,0.0,10.7,54.08,0.0
1116,2017-06-25,AT&T Park,37.7786119,-122.3902674542564,275.29,16.9,20.4,9.9,19.4,68.4,15.0,0.0,0.0,12.2,74.15,0.0
1117,2017-06-25,Guaranteed Rate Field,41.8300162,-87.63256264837347,271.46,18.1,21.6,9.9,18.9,48.4,13.2,0.03,0.0,8.5,54.49,4.17
1118,2017-06-25,Chase Field,33.44548555,-112.06669283293144,186.08,40.1,45.5,9.9,16.8,42.2,33.8,0.0,0.0,7.9,15.37,0.0
1119,2017-06-25,Busch Stadium,38.62255379999999,-90.19392193458769,282.33,22.3,29.3,9.9,19.7,2.6,13.9,0.0,0.0,7.7,43.05,0.0
1120,2017-06-25,Yankee Stadium,40.82958275,-73.92652118491901,198.21,24.7,28.5,9.9,13.7,40.3,20.7,0.0,0.0,14.5,54.12,0.0
1121,2017-06-25,Kauffman Stadium,39.05144525,-94.48047131020273,279.79,20.3,25.9,9.9,11.0,15.3,16.0,0.0,0.0,10.1,53.69,0.0
1122,2017-06-26,Dodger Stadium,34.074552350000005,-118.24004805779221,132.25,26.0,33.3,9.9,10.6,0.0,20.3,0.0,0.0,13.6,48.95,0.0
1123,2017-06-26,Nationals Park,38.87274095,-77.00838588569519,266.42,24.8,28.7,9.9,13.2,39.5,20.4,0.0,0.0,8.9,37.95,0.0
1124,2017-06-26,Busch Stadium,38.62255379999999,-90.19392193458769,228.79,19.7,27.0,9.9,15.5,14.8,11.6,0.0,0.0,9.2,53.97,0.0
1125,2017-06-26,AT&T Park,37.7786119,-122.3902674542564,274.21,18.8,23.2,9.9,20.6,57.0,16.1,0.0,0.0,12.4,67.54,0.0
1126,2017-06-26,Fenway Park,42.346462100000004,-71.0971002033302,251.0,21.4,25.7,9.9,15.1,39.3,16.4,0.08,0.0,11.3,54.53,8.33
1127,2017-06-26,Guaranteed Rate Field,41.8300162,-87.63256264837347,289.21,18.0,22.8,9.9,19.9,49.5,13.2,0.0,0.0,7.7,53.62,0.0
1128,2017-06-26,Chase Field,33.44548555,-112.06669283293144,212.46,38.0,43.8,9.9,16.8,18.5,32.8,0.0,0.0,9.6,19.77,0.0
1129,2017-06-26,Progressive Field,41.4960144,-81.68420022215649,242.83,18.3,21.7,9.7,20.5,44.2,15.0,1.51,0.0,9.9,58.54,12.5
1130,2017-06-27,Dodger Stadium,34.074552350000005,-118.24004805779221,154.46,24.3,30.1,9.9,11.6,0.0,19.4,0.0,0.0,12.4,49.07,0.0
1131,2017-06-27,Petco Park,32.70718815,-117.15687745290563,287.83,21.9,26.3,9.5,10.2,21.2,18.2,0.0,0.0,17.0,74.77,0.0
1132,2017-06-27,Rogers Centre,43.6416641,-79.38919882366382,255.17,15.3,20.6,66.7,16.2,25.6,12.0,3.26,0.0,9.6,70.58,20.83
1133,2017-06-27,Nationals Park,38.87274095,-77.00838588569519,276.63,23.7,27.1,9.9,14.7,55.1,19.7,1.86,0.0,10.5,44.36,12.5
1134,2017-06-27,AT&T Park,37.7786119,-122.3902674542564,268.58,16.6,19.1,9.6,19.2,85.2,15.2,0.0,0.0,12.4,76.56,0.0
1135,2017-06-27,Comerica Park,42.33915895,-83.04962481782741,281.83,17.1,22.7,10.9,13.5,44.7,11.1,0.17,0.0,7.8,57.17,8.33
1136,2017-06-27,Great American Ball Park,39.09724845,-84.50662325533993,280.42,18.0,23.7,9.9,9.0,33.7,11.1,0.0,0.0,10.4,63.96,0.0
1137,2017-06-27,Fenway Park,42.346462100000004,-71.0971002033302,192.67,18.8,24.0,9.7,24.8,44.3,14.7,7.39,0.0,12.9,69.62,33.33
1138,2017-06-27,Guaranteed Rate Field,41.8300162,-87.63256264837347,271.58,19.1,24.3,9.9,10.2,32.7,11.8,0.0,0.0,7.6,49.87,0.0
1139,2017-06-27,Marlins Park,25.7782474,-80.21980500744203,116.58,28.5,32.5,9.8,10.9,41.4,27.0,10.93,0.0,23.3,73.96,16.67
1140,2017-06-27,Minute Maid Park,29.75723205,-95.35523391491142,96.46,26.3,31.6,9.7,17.1,43.5,23.4,6.02,0.0,22.2,78.96,16.67
1141,2017-06-27,Safeco Field,47.5914138,-122.33202253168486,190.65,16.7,21.7,9.9,8.8,59.7,12.4,0.0,0.0,11.1,70.65,0.0
1142,2017-06-27,Chase Field,33.44548555,-112.06669283293144,209.13,37.6,42.7,9.9,16.8,16.4,30.5,0.0,0.0,0.1,10.52,0.0
1143,2017-06-27,PNC Park,40.446925799999995,-80.00560626612204,263.67,16.5,20.0,9.9,14.7,48.4,12.6,0.0,0.0,8.5,60.37,0.0
1144,2017-06-27,Progressive Field,41.4960144,-81.68420022215649,246.33,17.0,20.7,9.8,18.3,44.0,13.8,0.01,0.0,8.9,60.63,4.17
1145,2017-06-28,Petco Park,32.70718815,-117.15687745290563,234.08,18.5,21.1,9.6,11.1,64.6,16.9,0.0,0.0,14.2,76.85,0.0
1146,2017-06-28,Rogers Centre,43.6416641,-79.38919882366382,215.25,16.4,21.6,66.8,13.8,11.7,11.6,0.0,0.0,10.4,68.68,0.0
1147,2017-06-28,Nationals Park,38.87274095,-77.00838588569519,206.42,22.6,27.8,9.9,15.4,35.6,16.3,0.0,0.0,10.1,46.96,0.0
1148,2017-06-28,AT&T Park,37.7786119,-122.3902674542564,265.29,16.2,19.1,9.6,18.5,65.4,14.6,0.0,0.0,11.5,73.79,0.0
1149,2017-06-28,Comerica Park,42.33915895,-83.04962481782741,222.67,19.7,24.9,11.0,16.9,21.8,12.1,0.0,0.0,9.9,54.77,0.0
1150,2017-06-28,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,166.61,19.8,23.4,9.7,11.9,39.1,17.0,0.0,0.0,14.8,74.16,0.0
1151,2017-06-28,Great American Ball Park,39.09724845,-84.50662325533993,112.21,19.1,26.2,9.6,12.7,12.5,10.6,0.0,0.0,13.0,71.19,0.0
1152,2017-06-28,Fenway Park,42.346462100000004,-71.0971002033302,266.0,19.7,25.4,9.8,14.3,29.7,13.6,0.0,0.0,10.2,57.46,0.0
1153,2017-06-28,Guaranteed Rate Field,41.8300162,-87.63256264837347,183.21,21.4,27.2,9.8,23.2,52.1,16.7,6.05,0.0,12.7,58.11,20.83
1154,2017-06-28,Marlins Park,25.7782474,-80.21980500744203,81.5,28.6,32.2,9.8,13.0,37.0,25.9,15.66,0.0,23.4,73.49,20.83
1155,2017-06-28,Minute Maid Park,29.75723205,-95.35523391491142,80.67,27.2,31.8,9.9,17.4,55.3,23.3,1.51,0.0,22.5,76.72,8.33
1156,2017-06-28,Safeco Field,47.5914138,-122.33202253168486,206.08,16.3,20.1,9.9,10.0,68.8,13.0,0.0,0.0,11.7,74.76,0.0
1157,2017-06-28,Chase Field,33.44548555,-112.06669283293144,224.61,36.2,42.1,9.9,16.6,9.1,29.2,0.0,0.0,6.1,16.39,0.0
1158,2017-06-28,PNC Park,40.446925799999995,-80.00560626612204,183.17,17.8,23.4,9.9,9.0,10.8,9.9,0.0,0.0,8.7,58.14,0.0
1159,2017-06-28,Progressive Field,41.4960144,-81.68420022215649,223.88,20.9,26.2,9.9,17.1,11.3,15.0,0.0,0.0,9.1,47.49,0.0
1160,2017-06-29,Petco Park,32.70718815,-117.15687745290563,201.88,18.3,20.3,9.9,9.5,85.1,17.0,0.0,0.0,13.8,75.14,0.0
1161,2017-06-29,Rogers Centre,43.6416641,-79.38919882366382,139.58,17.9,22.7,59.2,13.8,25.0,14.2,9.26,0.0,14.5,81.08,37.5
1162,2017-06-29,Nationals Park,38.87274095,-77.00838588569519,189.54,25.6,32.2,9.9,19.1,51.3,18.7,0.71,0.0,16.5,58.86,4.17
1163,2017-06-29,Comerica Park,42.33915895,-83.04962481782741,220.79,25.1,29.6,10.7,22.5,32.4,20.8,0.0,0.0,16.1,57.92,0.0
1164,2017-06-29,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,176.26,19.7,23.2,7.8,10.5,52.5,17.3,0.0,0.0,14.1,70.92,0.0
1165,2017-06-29,Great American Ball Park,39.09724845,-84.50662325533993,227.08,23.6,30.0,9.9,18.7,31.2,16.2,0.0,0.0,18.3,73.26,0.0
1166,2017-06-29,Fenway Park,42.346462100000004,-71.0971002033302,219.58,21.2,25.6,9.9,16.1,48.8,16.9,0.0,0.0,13.3,61.19,0.0
1167,2017-06-29,Guaranteed Rate Field,41.8300162,-87.63256264837347,198.42,23.9,27.7,9.7,20.4,58.6,21.1,10.9,0.0,18.5,72.49,37.5
1168,2017-06-29,Marlins Park,25.7782474,-80.21980500744203,106.71,28.9,31.6,9.9,8.6,44.2,26.5,34.39,0.0,24.1,75.5,29.17
1169,2017-06-29,Minute Maid Park,29.75723205,-95.35523391491142,148.38,27.9,31.8,9.7,13.8,50.6,25.0,2.82,0.0,23.9,79.25,12.5
1170,2017-06-29,Chase Field,33.44548555,-112.06669283293144,183.63,35.5,41.5,9.9,12.0,4.1,28.3,0.0,0.0,4.9,16.23,0.0
1171,2017-06-29,PNC Park,40.446925799999995,-80.00560626612204,194.25,22.4,28.9,9.9,17.0,31.7,15.4,0.0,0.0,14.2,60.69,0.0
1172,2017-06-29,Progressive Field,41.4960144,-81.68420022215649,191.46,25.0,31.1,9.9,20.8,40.0,20.0,0.48,0.0,14.7,53.79,8.33
1173,2017-06-30,Oakland Coliseum,37.75167500000001,-122.19937132239198,256.54,15.8,19.2,9.9,20.5,68.6,13.4,0.0,0.0,11.6,76.55,0.0
1174,2017-06-30,Rogers Centre,43.6416641,-79.38919882366382,229.88,19.3,23.3,42.9,15.0,27.6,16.1,26.04,0.0,16.6,84.67,20.83
1175,2017-06-30,Great American Ball Park,39.09724845,-84.50662325533993,211.0,25.1,28.8,9.9,12.9,60.4,22.1,0.13,0.0,21.3,79.92,4.17
1176,2017-06-30,Chase Field,33.44548555,-112.06669283293144,156.75,35.6,42.1,9.9,8.7,10.3,28.3,0.0,0.0,0.2,11.76,0.0
1177,2017-06-30,Petco Park,32.70718815,-117.15687745290563,220.04,19.1,21.4,9.6,10.4,84.3,17.6,0.0,0.0,14.4,74.59,0.0
1178,2017-06-30,Miller Park,43.0280619,-87.97209586840819,236.71,22.6,26.6,9.9,9.9,52.8,19.2,2.16,0.0,18.0,76.72,4.17
1179,2017-06-30,Kauffman Stadium,39.05144525,-94.48047131020273,252.88,23.4,28.0,9.0,12.8,36.0,19.0,28.91,0.0,19.1,78.52,25.0
1180,2017-06-30,Minute Maid Park,29.75723205,-95.35523391491142,166.33,29.6,33.0,8.5,15.3,42.4,27.1,0.0,0.0,24.6,75.82,0.0
1181,2017-06-30,Citi Field,40.75727785,-73.84587884942417,199.13,26.9,30.7,9.9,16.6,60.2,23.5,0.0,0.0,19.1,62.38,0.0
1182,2017-06-30,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,202.13,20.2,24.3,9.2,8.7,60.5,17.5,0.0,0.0,15.0,72.6,0.0
1183,2017-06-30,PNC Park,40.446925799999995,-80.00560626612204,206.88,24.0,28.4,9.5,17.1,47.7,18.9,10.36,0.0,18.8,73.66,16.67
1184,2017-06-30,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,200.21,27.5,33.0,9.9,16.6,40.0,22.1,0.0,0.0,18.1,57.4,0.0
1185,2017-06-30,Guaranteed Rate Field,41.8300162,-87.63256264837347,185.33,23.5,27.7,8.8,10.7,49.7,19.2,1.09,0.0,19.6,79.57,12.5
1186,2017-06-30,Busch Stadium,38.62255379999999,-90.19392193458769,256.71,25.7,29.4,9.9,14.2,42.5,23.1,3.05,0.0,19.8,70.99,12.5
1187,2017-07-01,Oakland Coliseum,37.75167500000001,-122.19937132239198,259.83,15.8,19.8,9.2,19.3,66.6,13.8,0.0,0.0,11.5,76.22,0.0
1188,2017-07-01,Rogers Centre,43.6416641,-79.38919882366382,221.87,19.1,22.6,65.8,11.4,30.4,16.9,9.31,0.0,17.1,88.24,20.83
1189,2017-07-01,Great American Ball Park,39.09724845,-84.50662325533993,247.29,24.2,28.8,9.6,12.0,64.6,21.0,2.16,0.0,20.3,80.4,8.33
1190,2017-07-01,Comerica Park,42.33915895,-83.04962481782741,258.33,23.7,28.5,9.8,14.6,51.1,20.0,0.3,0.0,17.4,71.15,8.33
1191,2017-07-01,Chase Field,33.44548555,-112.06669283293144,178.21,36.0,44.1,9.9,18.9,8.3,27.0,0.0,0.0,-2.0,9.86,0.0
1192,2017-07-01,Petco Park,32.70718815,-117.15687745290563,223.83,18.8,20.7,9.1,11.3,95.4,17.9,0.0,0.0,14.9,77.94,0.0
1193,2017-07-01,Miller Park,43.0280619,-87.97209586840819,249.25,22.4,27.5,9.9,12.4,52.6,18.6,4.39,0.0,15.7,66.72,8.33
1194,2017-07-01,Kauffman Stadium,39.05144525,-94.48047131020273,280.83,24.1,29.7,9.9,7.6,1.3,17.3,0.0,0.0,15.9,63.92,0.0
1195,2017-07-01,Minute Maid Park,29.75723205,-95.35523391491142,154.71,29.8,34.0,7.7,14.7,43.6,26.1,0.0,0.0,23.5,70.5,0.0
1196,2017-07-01,Citi Field,40.75727785,-73.84587884942417,176.04,25.1,27.8,9.7,15.6,52.3,23.1,2.38,0.0,21.4,80.22,16.67
1197,2017-07-01,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,178.83,19.4,22.5,9.1,10.0,79.7,17.8,0.0,0.0,15.6,78.72,0.0
1198,2017-07-01,PNC Park,40.446925799999995,-80.00560626612204,222.88,24.4,27.2,9.6,15.1,55.6,22.7,10.18,0.0,18.9,72.44,12.5
1199,2017-07-01,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,188.46,26.8,33.2,9.9,12.4,67.4,22.9,9.81,0.0,22.2,76.98,8.33
1200,2017-07-01,Guaranteed Rate Field,41.8300162,-87.63256264837347,270.71,24.3,28.2,9.9,18.9,43.0,19.7,0.0,0.0,14.8,58.32,0.0
1201,2017-07-01,Busch Stadium,38.62255379999999,-90.19392193458769,290.54,26.1,31.6,9.9,11.0,14.3,20.4,0.0,0.0,16.4,58.42,0.0
1202,2017-07-02,Oakland Coliseum,37.75167500000001,-122.19937132239198,265.92,16.8,21.2,9.9,16.9,47.7,13.8,0.0,0.0,12.3,75.82,0.0
1203,2017-07-02,Rogers Centre,43.6416641,-79.38919882366382,242.92,19.8,26.7,66.7,16.5,17.7,13.9,2.1,0.0,13.9,70.52,8.33
1204,2017-07-02,Great American Ball Park,39.09724845,-84.50662325533993,241.96,23.9,29.3,8.5,12.9,28.1,17.3,0.0,0.0,17.5,71.29,0.0
1205,2017-07-02,Comerica Park,42.33915895,-83.04962481782741,267.29,23.9,28.9,10.8,14.5,27.7,18.4,0.0,0.0,14.4,57.02,0.0
1206,2017-07-02,Chase Field,33.44548555,-112.06669283293144,212.0,36.2,42.1,9.9,15.6,21.6,28.2,0.0,0.0,2.4,12.55,0.0
1207,2017-07-02,Petco Park,32.70718815,-117.15687745290563,218.5,19.4,21.6,9.8,9.1,59.1,18.2,0.0,0.0,14.6,73.94,0.0
1208,2017-07-02,Miller Park,43.0280619,-87.97209586840819,167.58,19.9,26.8,9.7,20.6,46.4,16.7,7.83,0.0,14.9,73.96,25.0
1209,2017-07-02,Kauffman Stadium,39.05144525,-94.48047131020273,176.92,26.2,31.5,9.9,11.7,9.0,20.2,0.0,0.0,18.0,61.52,0.0
1210,2017-07-02,Minute Maid Park,29.75723205,-95.35523391491142,150.79,29.4,34.0,8.7,14.4,33.0,25.3,0.0,0.0,23.5,72.34,0.0
1211,2017-07-02,Citi Field,40.75727785,-73.84587884942417,256.29,27.3,32.2,9.8,13.6,50.9,23.1,0.0,0.0,19.1,64.09,0.0
1212,2017-07-02,Angel Stadium of Anaheim,33.8002599,-117.88174262759796,204.75,20.5,25.1,9.7,10.4,51.8,18.1,0.0,0.0,15.0,71.62,0.0
1213,2017-07-02,PNC Park,40.446925799999995,-80.00560626612204,252.5,24.2,28.0,9.9,13.4,18.5,19.7,0.0,0.0,15.6,61.1,0.0
1214,2017-07-02,Oriole Park at Camden Yards,39.28398230000001,-76.62249149865416,224.88,27.1,33.2,9.9,10.7,47.1,21.2,0.0,0.0,20.2,69.93,0.0
1215,2017-07-02,Guaranteed Rate Field,41.8300162,-87.63256264837347,231.29,23.9,31.0,9.9,17.7,32.3,16.6,0.74,0.0,14.9,59.04,4.17
1216,2017-07-02,Busch Stadium,38.62255379999999,-90.19392193458769,107.46,25.4,32.8,9.9,6.8,3.8,16.9,0.0,0.0,14.4,56.52,0.0
1217,2017-07-03,Target Field,44.9817039,-93.2778457595517,89.63,22.1,27.4,9.6,9.2,10.5,15.5,0.0,0.0,12.0,54.83,0.0
1218,2017-07-03,Miller Park,43.0280619,-87.97209586840819,50.5,18.5,22.9,9.8,12.1,38.1,15.5,0.0,0.0,15.0,81.1,0.0
1219,2017-07-03,Globe Life Park in Arlington,32.7513904,-97.08347649984135,157.25,29.6,33.2,9.9,15.6,13.0,25.1,0.0,0.0,22.0,64.75,0.0
1220,2017-07-03,Oakland Coliseum,37.75167500000001,-122.19937132239198,274.25,17.0,22.3,9.9,20.2,55.8,13.9,0.0,0.0,12.7,76.84,0.0
1221,2017-07-03,Coors Field,39.756031400000005,-104.99292855531492,199.96,22.7,32.0,9.9,17.9,57.6,14.5,0.0,0.0,4.0,32.73,0.0
1222,2017-07-03,Safeco Field,47.5914138,-122.33202253168486,251.54,17.2,20.8,9.9,7.4,74.7,14.8,0.0,0.0,12.0,71.9,0.0
1223,2017-07-03,Busch Stadium,38.62255379999999,-90.19392193458769,145.75,26.7,33.2,9.9,10.1,5.9,20.3,0.0,0.0,18.4,61.85,0.0
1224,2017-07-03,Nationals Park,38.87274095,-77.00838588569519,256.38,28.9,32.8,9.9,12.6,55.3,23.7,0.0,0.0,18.9,57.47,0.0
1225,2017-07-03,Citizens Bank Park,39.90588575,-75.16541101747245,247.42,28.2,32.1,9.9,11.1,42.9,22.5,0.0,0.0,17.6,55.48,0.0
1226,2017-07-03,Yankee Stadium,40.82958275,-73.92652118491901,297.58,27.2,31.2,9.6,13.2,34.6,23.9,1.46,0.0,17.4,56.14,12.5
1227,2017-07-04,Target Field,44.9817039,-93.2778457595517,133.75,24.7,30.2,9.9,12.9,22.7,19.2,0.0,0.0,17.2,63.36,0.0
1228,2017-07-04,Dodger Stadium,34.074552350000005,-118.24004805779221,188.74,22.2,27.6,8.6,10.5,3.3,17.3,0.0,0.0,14.4,63.5,0.0
1229,2017-07-04,Miller Park,43.0280619,-87.97209586840819,110.5,19.7,24.5,9.9,10.2,39.0,15.9,0.0,0.0,15.8,78.64,0.0
1230,2017-07-04,Globe Life Park in Arlington,32.7513904,-97.08347649984135,169.5,27.5,33.0,9.5,14.6,19.7,20.6,15.45,0.0,21.9,73.6,20.83
1231,2017-07-04,Oakland Coliseum,37.75167500000001,-122.19937132239198,315.38,16.9,21.3,9.9,18.3,63.2,14.3,0.0,0.0,12.8,77.37,0.0
1232,2017-07-04,Coors Field,39.756031400000005,-104.99292855531492,224.04,24.5,32.8,9.9,20.3,43.4,15.7,0.0,0.0,2.9,27.33,0.0
1233,2017-07-04,SunTrust Park,33.89070855,-84.46853422885837,192.75,24.4,32.3,9.3,11.4,39.5,20.9,3.45,0.0,20.8,81.79,20.83
1234,2017-07-04,Safeco Field,47.5914138,-122.33202253168486,291.08,18.8,25.2,9.8,9.2,27.6,12.7,0.0,0.0,9.6,58.36,0.0
1235,2017-07-04,Busch Stadium,38.62255379999999,-90.19392193458769,69.21,26.1,30.7,9.1,8.9,8.3,19.3,0.0,0.0,19.3,68.08,0.0
1236,2017-07-04,Nationals Park,38.87274095,-77.00838588569519,153.88,27.9,32.2,9.6,12.6,69.3,24.2,0.94,0.0,20.8,66.64,4.17
1237,2017-07-04,Citizens Bank Park,39.90588575,-75.16541101747245,100.92,26.6,31.4,9.8,10.0,61.9,21.8,8.25,0.0,18.6,63.29,8.33
1238,2017-07-04,Progressive Field,41.4960144,-81.68420022215649,42.21,21.9,23.4,9.8,16.0,32.6,18.9,0.0,0.0,15.6,68.04,0.0
1239,2017-07-04,Comerica Park,42.33915895,-83.04962481782741,64.96,21.1,26.3,11.0,10.4,7.0,15.1,0.0,0.0,12.7,60.79,0.0
